Type,Adjective,Noun,HEX,OKLCH_L,OKLCH_C,OKLCH_H,ERP_Code,Note,Illuminant,Observer,Measurement_Method,Measurement_Date,Measurement_Device,R400 nm,R410 nm,R420 nm,R430 nm,R440 nm,R450 nm,R460 nm,R470 nm,R480 nm,R490 nm,R500 nm,R510 nm,R520 nm,R530 nm,R540 nm,R550 nm,R560 nm,R570 nm,R580 nm,R590 nm,R600 nm,R610 nm,R620 nm,R630 nm,R640 nm,R650 nm,R660 nm,R670 nm,R680 nm,R690 nm,R700 nm,Spectral
DB,benjaminmoore,Benjamin Moore 1040 Spice,#bda57f,0.7334514615551133,0.05887337918075858,79.0281287966124,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201040%20Spice%20color%20swatch,https://placehold.co/400x400/bda57f/ffffff.png?text=Benjamin%20Moore%201040%20Spice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1041 Scarecrow,#aa8f6a,0.6654887795981687,0.06066467928307731,75.16059228180654,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201041%20Scarecrow%20color%20swatch,https://placehold.co/400x400/aa8f6a/ffffff.png?text=Benjamin%20Moore%201041%20Scarecrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1042 Caramel,#9a7d58,0.6081482976771757,0.06299827125926666,72.97098378883322,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201042%20Caramel%20color%20swatch,https://placehold.co/400x400/9a7d58/ffffff.png?text=Benjamin%20Moore%201042%20Caramel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1043 Blue,#83694a,0.5384960080574958,0.05577882568783693,71.11287285604158,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201043%20Blue%20color%20swatch,https://placehold.co/400x400/83694a/ffffff.png?text=Benjamin%20Moore%201043%20Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1044 Lighthouse,#e8dabf,0.8925980523710574,0.03909990661622058,83.82197238829713,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201044%20Lighthouse%20color%20swatch,https://placehold.co/400x400/e8dabf/ffffff.png?text=Benjamin%20Moore%201044%20Lighthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1045 Lady,#e0cfaf,0.8602225778473105,0.046707065836238855,83.26448426838868,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201045%20Lady%20color%20swatch,https://placehold.co/400x400/e0cfaf/ffffff.png?text=Benjamin%20Moore%201045%20Lady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1046 Sandy,#d4c19e,0.8179021022370361,0.051670868650627526,82.73935082024309,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201046%20Sandy%20color%20swatch,https://placehold.co/400x400/d4c19e/ffffff.png?text=Benjamin%20Moore%201046%20Sandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1047 Deer,#c2a87e,0.7440855368927224,0.06426303354489392,79.42960234604715,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201047%20Deer%20color%20swatch,https://placehold.co/400x400/c2a87e/ffffff.png?text=Benjamin%20Moore%201047%20Deer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1048 Deep,#a8895c,0.6483828486991009,0.07191798984177543,76.22987184411039,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201048%20Deep%20color%20swatch,https://placehold.co/400x400/a8895c/ffffff.png?text=Benjamin%20Moore%201048%20Deep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1049 Toasted,#8e6f44,0.5622236178941096,0.0711968500244295,74.56306087865613,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201049%20Toasted%20color%20swatch,https://placehold.co/400x400/8e6f44/ffffff.png?text=Benjamin%20Moore%201049%20Toasted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1050 Weathered,#866947,0.5412051240524718,0.061130375129853906,70.39672634061077,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201050%20Weathered%20color%20swatch,https://placehold.co/400x400/866947/ffffff.png?text=Benjamin%20Moore%201050%20Weathered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1051 Lambskin,#e9ddc9,0.9018043139948814,0.029804395580085553,80.65200188059907,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201051%20Lambskin%20color%20swatch,https://placehold.co/400x400/e9ddc9/ffffff.png?text=Benjamin%20Moore%201051%20Lambskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1052 Sea,#e2d0b6,0.865562446344359,0.04023946964888106,77.13122743084239,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201052%20Sea%20color%20swatch,https://placehold.co/400x400/e2d0b6/ffffff.png?text=Benjamin%20Moore%201052%20Sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1053 Sierra,#cebaa0,0.7989635085527798,0.0421889717225971,74.35716693932159,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201053%20Sierra%20color%20swatch,https://placehold.co/400x400/cebaa0/ffffff.png?text=Benjamin%20Moore%201053%20Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1054 Sherwood,#b9a284,0.7246413908008316,0.049508914658101255,74.24040012919778,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201054%20Sherwood%20color%20swatch,https://placehold.co/400x400/b9a284/ffffff.png?text=Benjamin%20Moore%201054%20Sherwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1055 Algonquin,#a78d6d,0.6589918416183848,0.05473905840745277,72.43126443652602,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201055%20Algonquin%20color%20swatch,https://placehold.co/400x400/a78d6d/ffffff.png?text=Benjamin%20Moore%201055%20Algonquin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1056 Edgewood,#997d5e,0.6083141625358531,0.056065227358857876,69.31644479828651,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201056%20Edgewood%20color%20swatch,https://placehold.co/400x400/997d5e/ffffff.png?text=Benjamin%20Moore%201056%20Edgewood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1057 Maple,#8c7456,0.5740930754116088,0.05258728013805856,72.68472662298575,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201057%20Maple%20color%20swatch,https://placehold.co/400x400/8c7456/ffffff.png?text=Benjamin%20Moore%201057%20Maple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1058 Mohair,#e7d7bd,0.8853431542788751,0.03895377696409724,80.00791420821992,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201058%20Mohair%20color%20swatch,https://placehold.co/400x400/e7d7bd/ffffff.png?text=Benjamin%20Moore%201058%20Mohair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1059 Moccasin,#e0cfb4,0.8613887121495514,0.04087314399369074,79.44329099349295,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201059%20Moccasin%20color%20swatch,https://placehold.co/400x400/e0cfb4/ffffff.png?text=Benjamin%20Moore%201059%20Moccasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1060 Blanched,#d4bf9f,0.8141096309167759,0.049303794061085336,78.32410100387483,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201060%20Blanched%20color%20swatch,https://placehold.co/400x400/d4bf9f/ffffff.png?text=Benjamin%20Moore%201060%20Blanched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1061 Brunswick,#c3a781,0.7436235874364217,0.061110130700641384,75.0697773831252,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201061%20Brunswick%20color%20swatch,https://placehold.co/400x400/c3a781/ffffff.png?text=Benjamin%20Moore%201061%20Brunswick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1062 Baked,#b7986d,0.6975030687717647,0.06905274160157536,75.31854855292323,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201062%20Baked%20color%20swatch,https://placehold.co/400x400/b7986d/ffffff.png?text=Benjamin%20Moore%201062%20Baked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1063 Gingersnaps,#ab865c,0.6453907989373395,0.07319931107300226,69.4830823977718,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201063%20Gingersnaps%20color%20swatch,https://placehold.co/400x400/ab865c/ffffff.png?text=Benjamin%20Moore%201063%20Gingersnaps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1064 Gettysburgh,#997349,0.5836483531356667,0.07512476672630047,68.25384889516346,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201064%20Gettysburgh%20color%20swatch,https://placehold.co/400x400/997349/ffffff.png?text=Benjamin%20Moore%201064%20Gettysburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1065 Wood,#efe5d1,0.9244867438553211,0.02871561691634604,84.59269635749604,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201065%20Wood%20color%20swatch,https://placehold.co/400x400/efe5d1/ffffff.png?text=Benjamin%20Moore%201065%20Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1066 Barely,#eadec6,0.9038645576090875,0.034542834733624295,84.5868869104624,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201066%20Barely%20color%20swatch,https://placehold.co/400x400/eadec6/ffffff.png?text=Benjamin%20Moore%201066%20Barely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1067 Blond,#e3cfb0,0.8630403334266293,0.04701756870790116,78.7998178794142,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201067%20Blond%20color%20swatch,https://placehold.co/400x400/e3cfb0/ffffff.png?text=Benjamin%20Moore%201067%20Blond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1068 Squire,#dbc5a4,0.833441430597125,0.05073711754419548,77.93114262708121,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201068%20Squire%20color%20swatch,https://placehold.co/400x400/dbc5a4/ffffff.png?text=Benjamin%20Moore%201068%20Squire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1069 Twilight,#caad87,0.7636064786408061,0.06143414544147749,74.16889208639157,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201069%20Twilight%20color%20swatch,https://placehold.co/400x400/caad87/ffffff.png?text=Benjamin%20Moore%201069%20Twilight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1070 Barley,#c29e74,0.721954627866124,0.071039651680436,70.63576774800998,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201070%20Barley%20color%20swatch,https://placehold.co/400x400/c29e74/ffffff.png?text=Benjamin%20Moore%201070%20Barley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1071 Fairmont,#a88058,0.6293063928666796,0.07408814809540656,65.79523043674703,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201071%20Fairmont%20color%20swatch,https://placehold.co/400x400/a88058/ffffff.png?text=Benjamin%20Moore%201071%20Fairmont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1072 Sand,#ebdbc3,0.8980469360525569,0.03654045103864254,78.11253595748093,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201072%20Sand%20color%20swatch,https://placehold.co/400x400/ebdbc3/ffffff.png?text=Benjamin%20Moore%201072%20Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1073 Malton,#e8d9bf,0.8906187815077996,0.03840280661086391,81.4978102940637,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201073%20Malton%20color%20swatch,https://placehold.co/400x400/e8d9bf/ffffff.png?text=Benjamin%20Moore%201073%20Malton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1074 Alpaca,#decaad,0.848080924421531,0.04494473692271115,77.16589464936442,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201074%20Alpaca%20color%20swatch,https://placehold.co/400x400/decaad/ffffff.png?text=Benjamin%20Moore%201074%20Alpaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1075 Fairway,#cab495,0.7807351268911958,0.04920303157686579,76.3281591722473,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201075%20Fairway%20color%20swatch,https://placehold.co/400x400/cab495/ffffff.png?text=Benjamin%20Moore%201075%20Fairway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1076 Capilano,#c1a888,0.7452554609976745,0.0526984713947201,73.7021086105832,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201076%20Capilano%20color%20swatch,https://placehold.co/400x400/c1a888/ffffff.png?text=Benjamin%20Moore%201076%20Capilano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1077 Great,#b1997b,0.6965774726033883,0.05059619860419226,73.03402159129752,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201077%20Great%20color%20swatch,https://placehold.co/400x400/b1997b/ffffff.png?text=Benjamin%20Moore%201077%20Great,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1078 Hillcrest,#a18562,0.6340527146583439,0.05975459519245342,72.62855996886668,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201078%20Hillcrest%20color%20swatch,https://placehold.co/400x400/a18562/ffffff.png?text=Benjamin%20Moore%201078%20Hillcrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1079 Bayshore,#e6d6c4,0.8842446648952564,0.03004789564696252,70.69108847403811,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201079%20Bayshore%20color%20swatch,https://placehold.co/400x400/e6d6c4/ffffff.png?text=Benjamin%20Moore%201079%20Bayshore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1080 White,#e0cebc,0.861361002434164,0.031649114781001686,67.38704775068845,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201080%20White%20color%20swatch,https://placehold.co/400x400/e0cebc/ffffff.png?text=Benjamin%20Moore%201080%20White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1081 King,#d8c3ae,0.8291646213435577,0.037227387101201055,67.27572310363473,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201081%20King%20color%20swatch,https://placehold.co/400x400/d8c3ae/ffffff.png?text=Benjamin%20Moore%201081%20King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1082 Cream,#cab099,0.7736376671418803,0.043805109411307906,63.617266822826764,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201082%20Cream%20color%20swatch,https://placehold.co/400x400/cab099/ffffff.png?text=Benjamin%20Moore%201082%20Cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1083 Beach,#b5977b,0.6963902834503793,0.053132037645956774,64.80624735957463,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201083%20Beach%20color%20swatch,https://placehold.co/400x400/b5977b/ffffff.png?text=Benjamin%20Moore%201083%20Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1084 Lake,#96755a,0.5876850832378716,0.05697705275525025,60.65595265279825,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201084%20Lake%20color%20swatch,https://placehold.co/400x400/96755a/ffffff.png?text=Benjamin%20Moore%201084%20Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1085 Vero,#8f7157,0.5711607587234228,0.053582142699281216,62.34774406481614,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201085%20Vero%20color%20swatch,https://placehold.co/400x400/8f7157/ffffff.png?text=Benjamin%20Moore%201085%20Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1086 French,#f2e3cf,0.9225205400268112,0.03127433152515272,75.20979093806272,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201086%20French%20color%20swatch,https://placehold.co/400x400/f2e3cf/ffffff.png?text=Benjamin%20Moore%201086%20French,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1087 Creamy,#ebd7be,0.888982703328921,0.040092853297150066,73.40822092721254,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201087%20Creamy%20color%20swatch,https://placehold.co/400x400/ebd7be/ffffff.png?text=Benjamin%20Moore%201087%20Creamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1088 Home,#e6cbad,0.8571171914512709,0.050379586748075474,70.02265465206654,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201088%20Home%20color%20swatch,https://placehold.co/400x400/e6cbad/ffffff.png?text=Benjamin%20Moore%201088%20Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1089 Chilled,#d4b38f,0.7867225688494542,0.06178617365853703,69.17898297421317,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201089%20Chilled%20color%20swatch,https://placehold.co/400x400/d4b38f/ffffff.png?text=Benjamin%20Moore%201089%20Chilled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1090 Butternut,#c49c75,0.7202018922151332,0.07132723992356672,65.57102567478483,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201090%20Butternut%20color%20swatch,https://placehold.co/400x400/c49c75/ffffff.png?text=Benjamin%20Moore%201090%20Butternut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1091 Warm,#af8258,0.6410124641037936,0.07989177870283719,63.6469476644358,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201091%20Warm%20color%20swatch,https://placehold.co/400x400/af8258/ffffff.png?text=Benjamin%20Moore%201091%20Warm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1092 Glazed,#aa7c55,0.6230151426884045,0.07871843564079639,60.91705100212289,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201092%20Glazed%20color%20swatch,https://placehold.co/400x400/aa7c55/ffffff.png?text=Benjamin%20Moore%201092%20Glazed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1093 French,#ebe0ca,0.9096225638511748,0.03166329969179688,84.59047938863819,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201093%20French%20color%20swatch,https://placehold.co/400x400/ebe0ca/ffffff.png?text=Benjamin%20Moore%201093%20French,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1094 Barbados,#e9dbc2,0.8961318472368809,0.03669902869716438,82.1718133269697,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201094%20Barbados%20color%20swatch,https://placehold.co/400x400/e9dbc2/ffffff.png?text=Benjamin%20Moore%201094%20Barbados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1095 Oakwood,#dbcbad,0.8474789791257752,0.04403587373032761,83.19107753664815,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201095%20Oakwood%20color%20swatch,https://placehold.co/400x400/dbcbad/ffffff.png?text=Benjamin%20Moore%201095%20Oakwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1096 Bridgewater,#caaf85,0.7672159150488722,0.06446228314201417,78.53618524040388,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201096%20Bridgewater%20color%20swatch,https://placehold.co/400x400/caaf85/ffffff.png?text=Benjamin%20Moore%201096%20Bridgewater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1097 Simple,#c3a67a,0.7401904336835712,0.06819341438207013,77.7754873266341,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201097%20Simple%20color%20swatch,https://placehold.co/400x400/c3a67a/ffffff.png?text=Benjamin%20Moore%201097%20Simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1098 Toasted,#b49767,0.6913532090301767,0.07322212511128688,79.67254075924188,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201098%20Toasted%20color%20swatch,https://placehold.co/400x400/b49767/ffffff.png?text=Benjamin%20Moore%201098%20Toasted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1099 Byzantine,#a9885c,0.6473623702767475,0.07222455070323477,73.9579269676214,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201099%20Byzantine%20color%20swatch,https://placehold.co/400x400/a9885c/ffffff.png?text=Benjamin%20Moore%201099%20Byzantine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1100 Sundial,#ebd5b1,0.8820592400926223,0.05347399054667276,80.04635982274095,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201100%20Sundial%20color%20swatch,https://placehold.co/400x400/ebd5b1/ffffff.png?text=Benjamin%20Moore%201100%20Sundial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1101 Fennel,#e4c89e,0.8461555005088545,0.06382828801412607,77.75287553360181,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201101%20Fennel%20color%20swatch,https://placehold.co/400x400/e4c89e/ffffff.png?text=Benjamin%20Moore%201101%20Fennel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1102 Boardwalk,#d6b488,0.7891744638491043,0.07048686948879476,73.67040425861609,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201102%20Boardwalk%20color%20swatch,https://placehold.co/400x400/d6b488/ffffff.png?text=Benjamin%20Moore%201102%20Boardwalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1103 Camel,#cea775,0.7520538518158031,0.08040689565160572,73.01930106108557,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201103%20Camel%20color%20swatch,https://placehold.co/400x400/cea775/ffffff.png?text=Benjamin%20Moore%201103%20Camel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1104 Desert,#c09465,0.6972810853953981,0.08225627770361532,67.64538873442132,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201104%20Desert%20color%20swatch,https://placehold.co/400x400/c09465/ffffff.png?text=Benjamin%20Moore%201104%20Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1105 Maple,#b98e61,0.6772647586045505,0.08006627078541818,67.06135037516765,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201105%20Maple%20color%20swatch,https://placehold.co/400x400/b98e61/ffffff.png?text=Benjamin%20Moore%201105%20Maple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1106 Gladstone,#ad8356,0.6404521808921889,0.07997707341294907,67.51345662119297,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201106%20Gladstone%20color%20swatch,https://placehold.co/400x400/ad8356/ffffff.png?text=Benjamin%20Moore%201106%20Gladstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,benjaminmoore,Benjamin Moore 1107 Hilton,#ebd7b7,0.887346613341604,0.0478602302900669,79.56918219551466,https://www.google.com/search?tbm=isch&q=benjaminMoore%20Benjamin%20Moore%201107%20Hilton%20color%20swatch,https://placehold.co/400x400/ebd7b7/ffffff.png?text=Benjamin%20Moore%201107%20Hilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
