Type,Adjective,Noun,HEX,OKLCH_L,OKLCH_C,OKLCH_H,ERP_Code,Note,Tags,Sheen,Profile,Visual_Pattern,Tactile_Texture,Material,Illuminant,Observer,Measurement_Method,Measurement_Date,Measurement_Device,R400 nm,R410 nm,R420 nm,R430 nm,R440 nm,R450 nm,R460 nm,R470 nm,R480 nm,R490 nm,R500 nm,R510 nm,R520 nm,R530 nm,R540 nm,R550 nm,R560 nm,R570 nm,R580 nm,R590 nm,R600 nm,R610 nm,R620 nm,R630 nm,R640 nm,R650 nm,R660 nm,R670 nm,R680 nm,R690 nm,R700 nm,Spectral
DB,pantone,Pantone 166,#dd5900,0.6267043698050113,0.18203483096588355,44.08702927649824,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20166%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 167,#bc4f07,0.5616757202217052,0.1568307206892201,45.34995397470368,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20167%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 168,#6d3011,0.38753018631960906,0.09658936650265401,44.58414719559357,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20168%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 169,#f9baaa,0.8425370112047086,0.07686384633353484,34.72532974704876,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20169%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 170,#f98972,0.7474657525566191,0.14112177019166772,32.71215307430646,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20170%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 171,#f9603a,0.6820198169743532,0.19487441791609403,35.03666853488755,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20171%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 172,#f74902,0.6505385818358798,0.21906928725466995,36.58902565425694,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20172%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 173,#d14414,0.5823434892913055,0.18536210877710227,36.87146179178461,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20173%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 174,#933311,0.4563702031800782,0.13661927664245888,38.03421831780463,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20174%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 175,#6d3321,0.39464675261847615,0.0877385795673678,37.90837208923176,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20175%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
